ProjectName,TeamName,MeasureName,SeriesName,TimePeriod,Team Active Status,Value1,Value2
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),2/1/2014 12:00:00 AM,True,="0",100
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),3/1/2014 12:00:00 AM,True,="0",98
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,="0",89
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),5/1/2014 12:00:00 AM,True,="0",69
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),6/1/2014 12:00:00 AM,True,="0",66
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),7/1/2014 12:00:00 AM,True,="0",9
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,="0",16
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),9/1/2014 12:00:00 AM,True,="0",17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),10/1/2014 12:00:00 AM,True,="0",3
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO04 - Central Line Bloodstream Infection Rate (CLABSI),AL Khor Intensive Care Unit (ICU),11/1/2014 12:00:00 AM,True,="0",11
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO05 - Days Between a Central Line Bloodstream Infection,AL Khor Intensive Care Unit (ICU),2/5/2012 12:00:00 AM,True,6.34639968E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO05 - Days Between a Central Line Bloodstream Infection,AL Khor Intensive Care Unit (ICU),11/6/2012 12:00:00 AM,True,6.34877568E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO05 - Days Between a Central Line Bloodstream Infection,AL Khor Intensive Care Unit (ICU),8/23/2013 12:00:00 AM,True,6.35128128E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),1/1/2013 12:00:00 AM,True,1,157
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),2/1/2013 12:00:00 AM,True,="0",203
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),3/1/2013 12:00:00 AM,True,1,215
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),4/1/2013 12:00:00 AM,True,1,225
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),5/1/2013 12:00:00 AM,True,="0",246
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),6/1/2013 12:00:00 AM,True,1,184
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),7/1/2013 12:00:00 AM,True,1,202
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),8/1/2013 12:00:00 AM,True,="0",225
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),9/1/2013 12:00:00 AM,True,1,213
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),10/1/2013 12:00:00 AM,True,1,221
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),11/1/2013 12:00:00 AM,True,="0",245
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),12/1/2013 12:00:00 AM,True,="0",235
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),1/1/2014 12:00:00 AM,True,="0",234
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),2/1/2014 12:00:00 AM,True,="0",245
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),3/1/2014 12:00:00 AM,True,="0",210
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,="0",218
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),5/1/2014 12:00:00 AM,True,="0",220
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),6/1/2014 12:00:00 AM,True,="0",223
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),7/1/2014 12:00:00 AM,True,="0",160
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,="0",161
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),9/1/2014 12:00:00 AM,True,="0",177
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),10/1/2014 12:00:00 AM,True,="0",180
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO06 - Incidence (rate) of inpatient hospital-onset Clostridium difficile Infection (CDI),AL Khor Intensive Care Unit (ICU),11/1/2014 12:00:00 AM,True,="0",193
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),1/10/2013 12:00:00 AM,True,6.34933728E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),3/8/2013 12:00:00 AM,True,6.34982976E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),4/8/2013 12:00:00 AM,True,6.3500976E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),6/9/2013 12:00:00 AM,True,6.35063328E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),7/5/2013 12:00:00 AM,True,6.35085792E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),9/6/2013 12:00:00 AM,True,6.35140224E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO07 - Days between a C. difficile associated disease occurrence,AL Khor Intensive Care Unit (ICU),10/17/2013 12:00:00 AM,True,6.35175648E+17
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),1/1/2013 12:00:00 AM,True,="0",157
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),2/1/2013 12:00:00 AM,True,="0",203
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),3/1/2013 12:00:00 AM,True,="0",215
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),4/1/2013 12:00:00 AM,True,="0",225
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),5/1/2013 12:00:00 AM,True,="0",246
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),6/1/2013 12:00:00 AM,True,="0",184
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),7/1/2013 12:00:00 AM,True,="0",202
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),8/1/2013 12:00:00 AM,True,="0",225
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),9/1/2013 12:00:00 AM,True,="0",213
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),10/1/2013 12:00:00 AM,True,="0",221
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),11/1/2013 12:00:00 AM,True,="0",245
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),12/1/2013 12:00:00 AM,True,="0",235
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),1/1/2014 12:00:00 AM,True,="0",234
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),2/1/2014 12:00:00 AM,True,="0",245
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),3/1/2014 12:00:00 AM,True,="0",210
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,="0",218
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),5/1/2014 12:00:00 AM,True,="0",220
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),6/1/2014 12:00:00 AM,True,="0",223
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),7/1/2014 12:00:00 AM,True,="0",160
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,1,161
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),9/1/2014 12:00:00 AM,True,="0",177
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),10/1/2014 12:00:00 AM,True,="0",180
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO08 - Incidence (rate) of inpatient hospital-onset Methicillin-resistant Staphylococcus Aureus,AL Khor Intensive Care Unit (ICU),11/1/2014 12:00:00 AM,True,="0",193
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),1/1/2013 12:00:00 AM,True,="0",30
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),2/1/2013 12:00:00 AM,True,="0",96
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),3/1/2013 12:00:00 AM,True,1,75
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),4/1/2013 12:00:00 AM,True,="0",143
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),5/1/2013 12:00:00 AM,True,="0",67
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),6/1/2013 12:00:00 AM,True,1,99
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),7/1/2013 12:00:00 AM,True,="0",64
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),8/1/2013 12:00:00 AM,True,1,93
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),9/1/2013 12:00:00 AM,True,="0",105
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),10/1/2013 12:00:00 AM,True,="0",97
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),11/1/2013 12:00:00 AM,True,="0",92
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),12/1/2013 12:00:00 AM,True,="0",88
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),1/1/2014 12:00:00 AM,True,="0",86
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),2/1/2014 12:00:00 AM,True,="0",92
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),3/1/2014 12:00:00 AM,True,="0",81
HMC Campaign - Best Care Always,Al Khor Hospital - Intensive Care Unit (ICU),CCO10 - Urinary catheter-associated symptomatic urinary tract infections rate,AL Khor Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,="0",120
